index,ticker,name,sector,assetclass,marketvalue,weight,notionalvalue,quantity,price,location,exchange,currency,fxrate,marketcurrency,accrualdate
573,CLH,CLEAN HARBORS INC,Industrials,Equity,"8,876,512.14",0.02,"8,876,512.14","36,858.00",240.83,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
574,WSO,WATSCO INC,Industrials,Equity,"8,856,105.78",0.02,"8,856,105.78","25,442.00",348.09,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
575,UDR,UDR REIT INC,Real Estate,Equity,"8,842,612.47",0.02,"8,842,612.47","242,197.00",36.51,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
576,CCK,CROWN HOLDINGS INC,Materials,Equity,"8,828,511.30",0.02,"8,828,511.30","85,797.00",102.90,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
579,PEN,PENUMBRA INC,Health Care,Equity,"8,738,545.93",0.02,"8,738,545.93","27,569.00",316.97,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
587,AYI,ACUITY INC,Industrials,Equity,"8,454,578.04",0.02,"8,454,578.04","22,647.00",373.32,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
580,SOLV,SOLVENTUM CORP,Health Care,Equity,"8,709,875.46",0.02,"8,709,875.46","108,251.00",80.46,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
581,BG,BUNGE GLOBAL SA,Consumer Staples,Equity,"8,686,814.36",0.02,"8,686,814.36","97,517.00",89.08,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
582,GL,GLOBE LIFE INC,Financials,Equity,"8,653,478.50",0.02,"8,653,478.50","60,850.00",142.21,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
583,CPT,CAMDEN PROPERTY TRUST REIT,Real Estate,Equity,"8,637,440.04",0.02,"8,637,440.04","79,054.00",109.26,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
584,EPAM,EPAM SYSTEMS INC,Information Technology,Equity,"8,610,940.71",0.02,"8,610,940.71","40,731.00",211.41,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
585,SWK,STANLEY BLACK & DECKER INC,Industrials,Equity,"8,591,209.36",0.02,"8,591,209.36","113,972.00",75.38,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
586,ELS,EQUITY LIFESTYLE PROPERTIES REIT I,Real Estate,Equity,"8,523,752.40",0.02,"8,523,752.40","139,277.00",61.20,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
608,BXP,BXP INC,Real Estate,Equity,"7,953,644.70",0.02,"7,953,644.70","114,705.00",69.34,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
634,CRL,CHARLES RIVER LABORATORIES INTERNA,Health Care,Equity,"7,272,902.26",0.02,"7,272,902.26","35,711.00",203.66,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
610,AMH,AMERICAN HOMES RENT REIT CLASS A,Real Estate,Equity,"7,935,411.93",0.02,"7,935,411.93","248,837.00",31.89,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
611,DAY,DAYFORCE INC,Industrials,Equity,"7,908,999.28",0.02,"7,908,999.28","114,358.00",69.16,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
631,AES,AES CORP,Utilities,Equity,"7,325,250.03",0.02,"7,325,250.03","520,629.00",14.07,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
632,BWA,BORGWARNER INC,Consumer Discretionary,Equity,"7,306,557.09",0.02,"7,306,557.09","160,337.00",45.57,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
633,IVZ,INVESCO LTD,Financials,Equity,"7,294,135.84",0.02,"7,294,135.84","270,554.00",26.96,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
635,GMED,GLOBUS MEDICAL INC CLASS A,Health Care,Equity,"7,265,622.21",0.02,"7,265,622.21","82,181.00",88.41,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
636,BAX,BAXTER INTERNATIONAL INC,Health Care,Equity,"7,257,441.78",0.02,"7,257,441.78","374,481.00",19.38,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
637,OVV,OVINTIV INC,Energy,Equity,"7,232,411.69",0.02,"7,232,411.69","190,477.00",37.97,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
638,AR,ANTERO RESOURCES CORP,Energy,Equity,"7,210,672.30",0.02,"7,210,672.30","211,705.00",34.06,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
639,SWKS,SKYWORKS SOLUTIONS INC,Information Technology,Equity,"7,206,224.09",0.02,"7,206,224.09","112,229.00",64.21,United States,NASDAQ,USD,1.0,USD,-
640,ARMK,ARAMARK,Consumer Discretionary,Equity,"7,199,944.78",0.02,"7,199,944.78","192,409.00",37.42,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
641,W,WAYFAIR INC CLASS A,Consumer Discretionary,Equity,"7,192,608.08",0.02,"7,192,608.08","70,364.00",102.22,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
642,JEF,JEFFERIES FINANCIAL GROUP INC,Financials,Equity,"7,165,269.65",0.02,"7,165,269.65","112,115.00",63.91,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
643,QGEN,QIAGEN NV,Health Care,Equity,"7,161,246.17",0.02,"7,161,246.17","157,841.00",45.37,Germany,New York Stock Exchange Inc.,USD,1.0,USD,-
644,FOX,FOX CORP CLASS B,Communication,Equity,"7,159,106.86",0.02,"7,159,106.86","109,433.00",65.42,United States,NASDAQ,USD,1.0,USD,-
645,HLI,HOULIHAN LOKEY INC CLASS A,Financials,Equity,"7,102,845.35",0.02,"7,102,845.35","39,803.00",178.45,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
646,RRX,REGAL REXNORD CORP,Industrials,Equity,"7,070,718.92",0.02,"7,070,718.92","48,683.00",145.24,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
647,SSB,SOUTHSTATE BANK CORP,Financials,Equity,"7,034,402.27",0.02,"7,034,402.27","73,451.00",95.77,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
648,OC,OWENS CORNING,Industrials,Equity,"7,011,274.82",0.02,"7,011,274.82","61,643.00",113.74,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
630,NWSA,NEWS CORP CLASS A,Communication,Equity,"7,363,598.58",0.02,"7,363,598.58","280,839.00",26.22,United States,NASDAQ,USD,1.0,USD,-
629,AIT,APPLIED INDUSTRIAL TECHNOLOGIES IN,Industrials,Equity,"7,385,508.54",0.02,"7,385,508.54","27,893.00",264.78,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
569,SNX,TD SYNNEX CORP,Information Technology,Equity,"8,929,012.40",0.02,"8,929,012.40","57,640.00",154.91,United States,New York Stock Exchange Inc.,USD,1.0,USD,-
